Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-03-24,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
6.263,0.109480779,-12.70413864,64.98026456,38.1
6.276,0.10862546,-11.9412556,65.02123983,37.8
6.288,0.107342482,-11.07828231,64.94936136,38
6.301,0.104776527,-10.11643938,64.8260375,37.9
6.314,0.101355252,-9.021549643,64.65415903,38.2
6.327,0.098361637,-7.827790266,64.46653604,38.2
6.339,0.093657385,-6.500984088,64.17795961,38.7
6.352,0.088953133,-5.141221363,63.89033662,38.8
6.365,0.082965903,-3.681368384,63.61984899,39.2
6.377,0.076551013,-2.255692564,63.21984899,39.6
6.39,0.070136124,-0.862973292,63.01984899,39.8
6.403,0.063293575,0.463832887,62.85554986,40
6.416,0.056451027,1.691769423,62.55554986,40.3
6.428,0.049180819,2.852572252,62.37935044,40.5
6.441,0.04233827,4.013375081,62.2569407,40.6
6.454,0.033785084,5.207134458,62.04595452,41
6.466,0.023521261,6.468027541,61.88304623,41.2
6.479,0.011119142,7.694743465,61.70776092,41.6
6.492,-0.002138296,8.889723454,61.43866413,42
6.504,-0.017106372,9.984613189,61.23386646,42.3
6.517,-0.032502106,10.97941267,61.02906878,42.6
6.53,-0.047470181,11.84116535,60.78857024,42.9
6.543,-0.062010597,12.53813529,60.55997199,43.2
6.555,-0.075695695,13.10205843,60.39567286,43.4
6.568,-0.087242496,13.49997822,60.15997199,43.6
6.581,-0.097933978,13.76485121,60.05997199,43.7
6.593,-0.106487164,13.93085456,59.92427111,43.8
6.606,-0.112902053,13.99798827,59.88857024,43.8
6.619,-0.117606305,13.96381111,59.82906878,43.8
